Geneid,EC1,EC1yuan,EC2,EC2yuan,EC3,EC3yuan
ENSG00000254021,0,0,0,0,0,0
ENSG00000164830,1088,413,1018,493,1165,505
ENSG00000253582,7,2,4,2,5,0
ENSG00000253676,34,67,47,54,61,59
ENSG00000251892,2,0,3,0,3,0
ENSG00000174429,1,0,2,0,3,0
ENSG00000275905,0,0,1,0,1,0
ENSG00000287289,0,0,0,0,0,0
ENSG00000254146,0,0,0,0,0,0
ENSG00000287208,0,0,0,0,0,0
ENSG00000154188,4,0,1,0,6,0
ENSG00000286766,0,0,0,0,0,0
ENSG00000248838,0,0,0,0,0,0
ENSG00000287949,0,0,0,0,0,0
ENSG00000200806,0,0,0,0,0,0
ENSG00000147655,0,0,1,0,1,0
ENSG00000253228,1,0,0,0,4,4
ENSG00000230948,0,0,0,0,0,0
ENSG00000104408,6065,3343,5659,3868,5737,3645
ENSG00000253754,2,5,2,1,4,3
ENSG00000243287,0,0,0,0,0,0
ENSG00000104412,632,432,519,482,513,431
ENSG00000253657,0,0,0,0,0,0
ENSG00000253949,0,0,0,0,0,0
ENSG00000164841,138,89,158,96,169,99
ENSG00000253580,0,0,0,0,0,0
ENSG00000253796,0,0,0,0,0,1
ENSG00000174417,1,1,0,0,0,0
ENSG00000120526,505,935,491,1125,510,1055
ENSG00000250267,4,0,0,3,0,2
ENSG00000120533,538,1096,625,1098,608,996
ENSG00000205038,1,1,0,0,0,0
ENSG00000254185,0,0,0,1,0,0
ENSG00000147654,264,234,258,264,231,231
ENSG00000147642,343,223,318,219,373,245
ENSG00000248050,1,1,2,1,4,1
ENSG00000255099,0,0,0,0,0,0
ENSG00000283555,0,0,0,0,0,0
ENSG00000241385,0,0,0,0,0,0
ENSG00000164794,0,0,0,0,0,0
ENSG00000255402,0,0,0,0,0,0
ENSG00000240590,0,0,0,0,0,0
ENSG00000253956,0,0,0,0,0,0
ENSG00000253107,0,0,0,0,0,0
ENSG00000253122,0,0,0,0,0,0
ENSG00000253717,0,0,0,0,0,0
ENSG00000253994,0,0,0,0,0,0
ENSG00000253877,0,0,0,0,0,0
ENSG00000254241,0,0,0,0,0,0
ENSG00000253103,0,0,0,0,0,0
ENSG00000253489,0,0,0,0,0,0
ENSG00000254124,0,0,0,0,0,0
ENSG00000253434,0,0,0,0,0,0
ENSG00000255033,0,0,0,0,0,0
ENSG00000253156,0,0,0,0,0,0
ENSG00000287942,0,0,0,0,0,0
ENSG00000222146,0,0,0,0,0,0
ENSG00000164796,39,7,14,13,25,6
ENSG00000286946,0,0,0,0,0,0
ENSG00000230169,0,0,0,0,0,0
ENSG00000238399,0,0,0,0,0,0
ENSG00000227514,0,0,0,0,0,1
ENSG00000287819,0,0,0,0,0,0
ENSG00000286937,0,0,0,0,0,0
ENSG00000253207,0,0,0,0,0,0
ENSG00000206719,0,0,0,0,0,0
ENSG00000254339,0,0,0,0,0,0
ENSG00000253499,0,0,0,0,0,0
ENSG00000253756,1,1,0,0,1,0
ENSG00000104447,623,198,497,240,605,226
ENSG00000227170,0,0,2,0,0,0
ENSG00000249917,0,0,0,0,0,0
ENSG00000199450,0,0,0,0,0,0
ENSG00000287826,0,0,0,0,0,0
ENSG00000253672,0,0,0,0,0,0
ENSG00000147677,5131,3169,4873,3700,5179,3182
ENSG00000147679,433,353,403,438,356,417
ENSG00000164754,5167,5496,4807,6618,5105,6164
ENSG00000253327,4,0,2,2,4,2
ENSG00000283956,0,0,0,0,0,0
ENSG00000205002,0,0,0,0,0,0
ENSG00000164756,0,2,0,0,0,0
ENSG00000244033,0,0,0,0,0,0
ENSG00000253271,0,0,0,0,0,0
ENSG00000253622,0,0,0,0,0,0
ENSG00000240151,0,0,0,0,0,0
ENSG00000286308,0,0,0,0,0,0
ENSG00000252852,0,0,0,0,0,0
ENSG00000164758,192,244,189,292,154,232
ENSG00000239917,0,2,2,2,0,0
ENSG00000182197,925,911,793,1030,845,918
ENSG00000177570,957,361,789,388,916,369
ENSG00000225885,21,2,7,1,5,2
ENSG00000281641,0,3,4,1,6,0
ENSG00000242206,0,0,0,0,0,0
ENSG00000164761,72,7,23,5,28,5
ENSG00000207334,0,0,0,0,0,0
ENSG00000254247,0,0,0,0,0,0
ENSG00000184374,0,0,2,0,0,0
ENSG00000254278,0,0,0,0,2,0
ENSG00000147676,13,0,23,7,8,3
ENSG00000253972,0,0,0,0,0,0
ENSG00000276479,0,0,0,0,0,0
ENSG00000286282,0,0,0,0,0,0
ENSG00000206776,0,0,0,0,0,0
ENSG00000136999,14,0,20,3,19,1
ENSG00000253398,0,0,0,0,0,0
ENSG00000254037,1,0,1,0,0,0
ENSG00000136960,23,1,6,0,5,0
ENSG00000253495,0,0,0,0,0,0
ENSG00000201896,0,0,0,0,0,0
ENSG00000064313,1209,1458,1104,1812,1123,1595
ENSG00000286362,0,5,2,5,2,4
ENSG00000136982,213,968,189,1205,210,1122
ENSG00000279347,7,27,11,19,8,25
ENSG00000244642,2,2,2,5,0,0
ENSG00000245330,1,2,2,0,2,1
ENSG00000155792,202,20,196,22,201,22
ENSG00000202356,0,0,0,0,0,1
ENSG00000254343,42,0,37,4,34,0
ENSG00000187955,1,0,0,0,0,0
ENSG00000172172,632,943,599,1079,613,1116
ENSG00000172167,226,420,175,491,240,473
ENSG00000172164,10,3,8,5,12,1
ENSG00000250290,0,0,0,0,0,0
ENSG00000248318,0,0,0,0,0,0
ENSG00000272502,0,0,0,0,0,0
ENSG00000253619,0,0,0,0,0,0
ENSG00000271219,0,0,0,0,0,0
ENSG00000239872,0,1,1,0,1,1
ENSG00000170961,6,0,3,0,2,0
ENSG00000248690,0,0,2,0,0,0
ENSG00000254209,0,0,0,0,0,0
ENSG00000254303,0,0,0,0,0,0
ENSG00000253814,0,0,0,0,0,0
ENSG00000255364,0,0,0,0,0,0
ENSG00000253819,0,0,0,0,0,0
ENSG00000255325,0,0,0,0,0,0
ENSG00000238901,0,0,0,0,0,0
ENSG00000263443,0,0,0,0,0,0
ENSG00000235165,1,0,2,1,0,0
ENSG00000272384,3,1,1,2,2,1
ENSG00000272043,0,0,0,1,4,2
ENSG00000178764,203,118,152,102,182,86
ENSG00000253372,2,2,4,5,0,4
ENSG00000259631,0,0,0,0,0,0
ENSG00000253607,3,1,0,1,1,0
ENSG00000136986,1619,1480,1375,1714,1520,1510
ENSG00000156787,386,387,339,522,359,462
ENSG00000253463,0,4,1,0,4,0
ENSG00000287657,0,0,0,1,0,0
ENSG00000147689,38,13,39,31,36,15
ENSG00000221461,0,0,0,0,0,0
ENSG00000253258,0,0,0,0,0,0
ENSG00000253410,0,0,0,0,0,0
ENSG00000204949,2,0,1,2,0,0
ENSG00000266324,0,3,0,0,0,0
ENSG00000189376,86,136,95,137,78,121
ENSG00000259305,8,6,16,6,7,6
ENSG00000243498,7,21,14,11,7,10
ENSG00000165156,1068,532,909,655,920,612
ENSG00000222607,0,0,0,0,0,3
ENSG00000253336,2,1,1,0,1,1
ENSG00000156802,1796,4946,1587,5970,1605,5535
ENSG00000252297,0,1,0,2,1,1
ENSG00000283172,0,0,0,0,0,0
ENSG00000207704,0,0,0,0,0,0
ENSG00000254388,4,7,3,14,2,27
ENSG00000254294,0,2,0,7,2,1
ENSG00000156795,419,304,431,307,437,299
ENSG00000278374,5,0,2,3,6,4
ENSG00000156804,157,16,116,25,184,17
ENSG00000254113,0,0,0,0,0,0
ENSG00000251840,0,0,0,0,0,0
ENSG00000253286,0,0,0,0,0,0
ENSG00000175946,0,0,0,0,0,0
ENSG00000104537,0,0,0,0,1,0
ENSG00000176853,1928,1845,1653,2357,1774,2121
ENSG00000214814,0,0,0,0,0,0
ENSG00000254000,0,0,0,0,0,0
ENSG00000181171,0,0,0,0,0,0
ENSG00000254249,0,0,0,0,0,0
ENSG00000253868,0,0,0,0,1,0
ENSG00000250727,0,0,0,0,1,0
ENSG00000253885,0,0,0,0,0,0
ENSG00000214803,1,0,1,0,0,0
ENSG00000206724,0,0,0,0,0,0
ENSG00000253227,0,0,1,0,1,0
ENSG00000237586,6,1,5,0,3,0
ENSG00000164983,2956,741,2658,931,2970,966
ENSG00000183665,358,327,351,367,384,346
ENSG00000245149,79,29,64,33,75,37
ENSG00000170881,1080,584,872,676,977,734
ENSG00000147687,338,360,308,431,344,382
ENSG00000253106,57,25,42,19,64,20
ENSG00000284087,0,0,0,0,0,0
ENSG00000147684,1124,2132,1218,2211,1189,1906
ENSG00000170873,264,42,244,35,226,36
ENSG00000255491,0,0,2,1,2,0
ENSG00000263735,0,0,0,0,0,0
ENSG00000283609,0,0,0,0,0,0
ENSG00000249816,0,0,0,0,0,0
ENSG00000250428,0,1,0,0,0,0
ENSG00000255313,0,0,0,0,0,0
ENSG00000286955,0,0,0,0,0,0
ENSG00000180938,1,1,2,2,4,3
ENSG00000253513,0,5,2,0,0,0
ENSG00000104549,1545,2362,1401,2516,1432,2382
ENSG00000164961,1621,1661,1590,1929,1718,1875
ENSG00000253167,4,12,8,12,11,20
ENSG00000156831,457,344,488,391,457,386
ENSG00000242170,1,0,0,1,1,0
ENSG00000254431,0,2,2,0,1,0
ENSG00000173334,659,263,707,297,657,274
ENSG00000253111,0,0,0,0,1,0
ENSG00000286122,0,0,0,0,0,0
ENSG00000253470,0,0,0,0,0,0
ENSG00000245164,0,0,0,0,0,0
ENSG00000206695,0,0,0,0,0,0
ENSG00000253651,0,0,0,0,0,0
ENSG00000254227,0,0,0,0,0,0
ENSG00000250563,0,0,0,0,0,0
ENSG00000253841,0,0,0,0,0,0
ENSG00000248720,0,0,0,0,0,0
ENSG00000244791,0,0,0,0,0,0
ENSG00000253427,0,0,0,0,0,0
ENSG00000253220,0,0,0,0,0,0
ENSG00000207138,0,0,0,0,0,0
ENSG00000253530,0,0,0,0,0,0
ENSG00000168672,788,419,731,534,762,513
ENSG00000253438,8,4,4,3,3,4
ENSG00000253543,0,0,0,0,0,0
ENSG00000212451,0,0,0,0,0,0
ENSG00000253573,0,0,2,0,0,2
ENSG00000254166,1216,2135,955,2322,1308,2236
ENSG00000282961,4,4,4,2,11,0
ENSG00000224722,0,0,0,0,0,0
ENSG00000287781,0,0,0,0,0,0
ENSG00000246228,9,35,12,21,12,20
ENSG00000271509,0,0,0,0,0,2
ENSG00000212993,36,27,58,17,56,27
ENSG00000280997,3,0,0,0,0,0
ENSG00000286266,0,2,0,0,0,0
ENSG00000286010,2,1,9,0,12,0
ENSG00000249375,4,0,2,2,0,1
ENSG00000136997,2270,2756,2330,2662,3148,2455
ENSG00000249859,586,802,624,730,680,660
ENSG00000283710,0,0,0,0,0,0
ENSG00000278324,0,0,0,0,0,0
ENSG00000280055,3,14,8,12,3,10
ENSG00000221771,2,1,0,0,1,0
ENSG00000207110,0,0,0,0,0,0
ENSG00000283200,0,0,0,0,0,0
ENSG00000278275,0,0,0,0,1,4
ENSG00000222501,0,0,0,0,0,0
ENSG00000221176,0,0,0,0,0,0
ENSG00000221261,1,2,3,0,1,0
ENSG00000201782,0,0,0,0,0,0
ENSG00000286034,0,0,0,0,0,0
ENSG00000254275,0,0,0,0,0,0
ENSG00000229140,0,0,0,0,0,0
ENSG00000287785,0,0,0,0,0,0
ENSG00000253225,0,0,0,0,0,0
ENSG00000222755,0,0,0,0,0,0
ENSG00000253926,0,0,0,0,0,0
ENSG00000263763,0,0,0,0,0,0
ENSG00000285108,2,0,1,1,0,4
ENSG00000224110,0,0,1,0,0,0
ENSG00000147697,2,0,0,0,0,0
ENSG00000254317,5,7,4,7,3,5
ENSG00000153310,906,1264,855,1513,973,1439
ENSG00000243402,0,1,1,1,0,0
ENSG00000200075,0,0,0,0,0,0
ENSG00000254263,0,4,0,1,1,4
ENSG00000253720,6,1,0,0,1,1
ENSG00000287195,8,1,0,0,0,0
ENSG00000253043,0,1,2,0,0,0
ENSG00000264653,0,0,1,0,2,0
ENSG00000153317,4401,4001,3666,4518,4258,4384
ENSG00000200304,0,1,0,0,0,2
ENSG00000280543,1,7,0,1,5,3
ENSG00000212342,1,0,1,1,0,0
ENSG00000287201,0,0,1,0,1,2
ENSG00000286535,8,5,7,6,7,11
ENSG00000253656,0,0,0,0,0,0
ENSG00000155897,0,0,0,0,0,0
ENSG00000253259,0,0,0,0,0,0
ENSG00000253992,0,0,0,0,0,0
ENSG00000253407,0,0,0,0,0,0
ENSG00000253507,0,0,0,0,0,0
ENSG00000252158,0,0,0,0,0,0
ENSG00000254255,0,0,0,0,0,0
ENSG00000132294,2261,1498,1904,1937,1952,1893
ENSG00000253117,0,0,0,0,0,0
ENSG00000258417,0,0,0,0,0,0
ENSG00000132297,0,0,0,2,0,1
ENSG00000184156,0,2,1,0,0,0
ENSG00000253521,0,0,0,0,0,0
ENSG00000129295,137,41,134,70,164,58
ENSG00000165071,1,0,1,0,2,0
ENSG00000287095,0,0,0,0,0,0
ENSG00000129292,1375,1024,1217,1320,1317,1112
ENSG00000270137,1,0,0,0,1,2
ENSG00000223697,17,11,13,11,11,17
ENSG00000042832,0,1,0,1,0,0
ENSG00000240237,0,0,0,0,0,0
ENSG00000155926,0,0,0,0,0,0
ENSG00000276961,0,0,0,0,0,0
ENSG00000287736,0,0,0,0,0,0
ENSG00000104415,2,0,4,0,5,0
ENSG00000104419,17089,561,20456,598,18116,535
ENSG00000243537,0,0,1,0,0,0
ENSG00000253638,0,0,0,0,0,0
ENSG00000225259,416,416,503,443,427,414
ENSG00000008513,1063,1513,1029,1562,1060,1509
ENSG00000283176,2,0,0,0,1,1
ENSG00000283197,0,0,0,0,3,0
ENSG00000261220,7,7,9,10,13,5
ENSG00000212273,0,0,0,0,0,0
ENSG00000276193,0,0,0,0,0,0
ENSG00000253970,0,0,0,0,0,0
ENSG00000253916,1,0,0,0,0,0
ENSG00000253561,0,0,0,0,0,0
ENSG00000253165,0,0,0,0,0,0
ENSG00000254313,0,0,0,0,0,0
ENSG00000253593,0,0,0,0,0,0
ENSG00000277576,0,0,0,0,0,0
ENSG00000271240,0,0,0,0,0,0
ENSG00000288067,0,0,0,2,0,0
ENSG00000253627,0,0,0,0,0,0
ENSG00000066827,156,194,163,157,166,149
ENSG00000248492,0,0,0,0,0,0
ENSG00000276140,0,0,0,0,0,0
ENSG00000277732,0,0,0,0,0,0
ENSG00000278454,0,0,0,0,0,0
ENSG00000271048,0,0,0,0,0,0
ENSG00000272456,0,1,0,0,0,0
ENSG00000278898,0,0,0,0,0,0
ENSG00000279518,4,0,1,2,6,0
ENSG00000259820,116,41,91,67,123,60
ENSG00000207582,0,0,0,0,0,0
ENSG00000199153,0,0,0,0,0,0
ENSG00000254028,0,0,0,0,0,1
ENSG00000253433,0,0,0,0,0,0
ENSG00000251218,0,0,0,0,0,0
ENSG00000244413,0,0,0,0,0,0
ENSG00000254083,0,0,0,0,0,0
ENSG00000254372,4,2,2,1,0,0
ENSG00000131773,582,469,615,444,594,373
ENSG00000253915,2,3,3,0,4,3
ENSG00000199652,0,0,0,0,0,0
ENSG00000254101,1,0,1,0,0,0
ENSG00000286927,0,0,0,0,0,0
ENSG00000285683,0,0,0,0,0,0
ENSG00000206678,0,0,0,0,0,0
ENSG00000274572,0,0,0,0,0,0
ENSG00000285817,0,0,0,0,0,0
ENSG00000254076,0,0,1,0,0,0
ENSG00000253288,0,0,0,0,0,0
ENSG00000254361,0,0,0,0,0,0
ENSG00000253988,0,0,0,0,0,0
ENSG00000147724,0,0,0,0,0,0
ENSG00000169436,0,0,0,0,0,1
ENSG00000253432,0,0,0,0,0,0
ENSG00000251744,0,0,0,0,0,0
ENSG00000253783,0,0,0,0,0,0
ENSG00000254258,0,0,0,0,3,0
ENSG00000275078,0,0,0,0,0,0
ENSG00000169427,3,0,4,3,6,0
ENSG00000167632,1245,539,1222,484,1381,457
ENSG00000253574,0,0,2,0,0,0
ENSG00000250733,1,0,0,0,1,0
ENSG00000274064,0,0,0,0,1,0
ENSG00000282164,12,10,2,1,7,4
ENSG00000259891,57,22,51,10,52,15
ENSG00000104472,761,1181,673,1446,710,1390
ENSG00000123908,4078,5238,3585,5391,4148,5448
ENSG00000279766,1,9,0,7,1,7
ENSG00000280326,2,5,6,3,5,3
ENSG00000280303,68,52,72,37,74,37
ENSG00000169398,4066,2990,3690,3237,3993,3114
ENSG00000254324,0,0,0,0,0,0
ENSG00000279786,9,1,1,7,9,1
ENSG00000252864,2,1,0,5,3,2
ENSG00000253266,0,0,0,0,0,0
ENSG00000105339,3418,2701,3240,2573,3863,2398
ENSG00000253210,81,27,71,45,65,33
ENSG00000022567,762,598,735,561,842,548
ENSG00000280035,11,10,8,7,3,8
ENSG00000253307,6,16,3,30,1,23
ENSG00000254019,0,0,1,0,0,0
ENSG00000254197,1,0,1,2,2,0
ENSG00000254291,0,0,0,0,0,0
ENSG00000253595,0,0,0,0,0,0
ENSG00000261655,0,0,0,0,0,0
ENSG00000204882,0,0,0,0,0,0
ENSG00000244998,0,0,0,0,0,0
ENSG00000184489,1,0,4,1,1,0
ENSG00000226807,0,0,0,0,0,0
ENSG00000271959,0,0,0,0,0,0
ENSG00000238854,0,0,0,0,0,0
ENSG00000253605,0,0,0,0,0,0
ENSG00000287325,0,0,0,0,1,0
ENSG00000226490,0,0,0,0,0,0
ENSG00000287677,0,0,0,0,0,0
ENSG00000221768,0,0,0,0,0,0
ENSG00000254183,1,1,0,0,2,0
ENSG00000261710,0,0,0,0,0,0
ENSG00000287332,1,0,5,0,0,0
ENSG00000265247,0,0,0,0,0,0
ENSG00000254008,1,0,0,0,0,0
ENSG00000171045,883,196,966,194,1046,194
ENSG00000253602,0,0,3,0,0,0
ENSG00000261693,2,0,4,0,11,0
ENSG00000181790,4962,282,5044,199,5797,247
ENSG00000232722,0,0,0,0,0,0
ENSG00000198576,24,14,16,16,16,3
ENSG00000261044,1,0,1,0,0,0
ENSG00000277332,1,0,0,0,0,0
ENSG00000234616,1856,1706,1813,1645,2015,1565
ENSG00000167653,28,66,23,42,32,35
ENSG00000160886,379,825,481,724,434,608
ENSG00000253741,12,4,9,7,9,11
ENSG00000130193,894,189,942,190,877,178
ENSG00000253806,0,0,0,0,0,0
ENSG00000126233,1,0,1,0,0,0
ENSG00000197353,3,0,0,0,3,0
ENSG00000253196,0,0,0,0,0,0
ENSG00000284505,8,0,10,0,0,2
ENSG00000283992,0,0,0,0,0,0
ENSG00000180155,18,11,16,12,20,10
ENSG00000167656,0,0,0,0,0,0
ENSG00000253715,0,0,0,0,0,0
ENSG00000283686,0,0,0,0,0,0
ENSG00000253728,0,0,0,0,0,0
ENSG00000104499,0,0,0,0,0,0
ENSG00000253421,0,0,0,0,0,0
ENSG00000160882,0,0,0,0,0,0
ENSG00000179142,0,0,0,0,0,0
ENSG00000247317,0,1,0,0,2,0
ENSG00000253971,1,0,0,0,1,0
ENSG00000160932,11,13,20,7,17,12
ENSG00000177335,0,0,0,0,0,0
ENSG00000250115,0,0,0,0,0,0
ENSG00000243328,0,0,0,0,0,0
ENSG00000261667,0,0,0,0,0,0
ENSG00000176956,0,0,0,0,0,0
ENSG00000277494,1,0,0,0,1,0
ENSG00000181638,519,304,498,290,580,268
ENSG00000264668,0,1,7,0,4,0
ENSG00000250571,848,345,839,347,928,279
ENSG00000253716,119,24,99,40,110,26
ENSG00000185730,628,730,637,663,666,592
ENSG00000272172,5,4,10,5,17,2
ENSG00000184428,1046,1260,1232,1056,1170,1074
ENSG00000212221,0,0,0,0,0,0
ENSG00000254389,32,17,47,20,63,18
ENSG00000158106,1658,486,1924,369,2204,342
ENSG00000253931,93,8,74,8,93,0
ENSG00000254338,15,1,31,0,36,3
ENSG00000182759,95,20,94,12,60,19
ENSG00000014164,572,505,595,495,629,378
ENSG00000287576,2,1,0,0,0,0
ENSG00000254859,0,0,0,0,1,0
ENSG00000275558,0,0,0,0,0,0
ENSG00000104518,105,64,101,80,96,43
ENSG00000204839,4,2,3,4,9,3
ENSG00000255050,1,1,0,0,0,0
ENSG00000147813,79,52,90,58,71,47
ENSG00000279605,0,0,0,0,0,0
ENSG00000254741,0,0,0,0,0,0
ENSG00000104529,87,141,101,135,101,101
ENSG00000179886,3,2,3,3,2,0
ENSG00000104524,3,8,10,6,3,3
ENSG00000104522,90,189,90,157,97,146
ENSG00000254812,3,5,14,1,13,1
ENSG00000183309,31,12,20,8,42,5
ENSG00000181135,6,4,4,7,5,3
ENSG00000181097,0,1,2,0,2,2
ENSG00000255181,0,0,0,0,0,0
ENSG00000254574,0,0,0,0,0,0
ENSG00000181085,0,0,0,0,0,0
ENSG00000254548,0,0,0,0,0,0
ENSG00000180921,34,21,37,25,34,26
ENSG00000265660,0,0,0,0,0,0
ENSG00000203499,0,3,1,1,2,1
ENSG00000254973,0,0,0,0,0,0
ENSG00000180900,263,698,292,680,292,544
ENSG00000284224,0,0,0,0,0,0
ENSG00000179950,99,306,106,231,110,199
ENSG00000287222,124,93,112,83,112,85
ENSG00000255343,2,0,6,2,0,0
ENSG00000185189,2253,774,2272,638,2699,581
ENSG00000284142,0,0,0,0,0,0
ENSG00000285599,0,0,0,0,0,0
ENSG00000261150,101,15,83,7,97,1
ENSG00000288096,0,10,5,19,1,4
ENSG00000178209,27810,49972,27063,43735,31909,41074
ENSG00000207574,8,3,2,1,1,1
ENSG00000178685,347,308,330,268,379,273
ENSG00000178719,6221,3429,6615,3277,6413,2930
ENSG00000186583,13,24,19,6,31,15
ENSG00000204791,27,21,24,13,29,21
ENSG00000178814,837,542,835,432,1019,407
ENSG00000277888,0,0,0,0,0,0
ENSG00000255224,33,14,40,28,47,15
ENSG00000178896,290,687,302,674,352,585
ENSG00000284200,0,0,0,0,0,0
ENSG00000197858,2217,1736,2099,1587,2413,1492
ENSG00000179091,2831,6487,3306,5253,3296,4783
ENSG00000179526,1436,982,1519,959,1548,839
ENSG00000179632,2471,3561,2663,3315,2710,3042
ENSG00000179698,68,40,48,27,59,20
ENSG00000235173,692,1121,607,1086,615,1012
ENSG00000227473,92,180,68,161,84,138
ENSG00000179832,2720,2037,2537,1661,2962,1654
ENSG00000261236,1982,7456,2016,6504,2228,5569
ENSG00000284054,0,0,0,0,0,0
ENSG00000260428,155,45,210,31,241,25
ENSG00000185122,3007,3599,3010,3213,3359,2974
ENSG00000185000,937,1061,1037,896,1118,838
ENSG00000254690,0,0,0,0,0,0
ENSG00000284229,0,0,0,0,0,0
ENSG00000261678,8,4,3,4,6,3
ENSG00000185803,1657,3093,1803,2461,1776,2390
ENSG00000261587,17,18,4,16,11,18
ENSG00000271698,3,0,1,0,4,0
ENSG00000182325,738,1260,751,1156,896,1082
ENSG00000173137,433,444,440,423,459,385
ENSG00000071894,4439,6640,4591,5412,4974,5035
ENSG00000284310,0,0,0,0,0,0
ENSG00000284139,0,0,0,0,0,0
ENSG00000283770,0,0,0,0,0,0
ENSG00000272115,16,64,29,53,24,45
ENSG00000147804,487,426,542,377,562,281
ENSG00000160948,2945,2201,3091,1870,3266,1773
ENSG00000160949,844,3202,778,2673,841,2397
ENSG00000276598,0,0,0,0,0,0
ENSG00000232600,11,24,7,32,9,23
ENSG00000187954,2128,1585,2198,1272,2343,1224
ENSG00000254578,0,0,0,0,0,0
ENSG00000167702,3861,2277,3985,1934,4347,1692
ENSG00000160973,10,10,16,3,30,3
ENSG00000160972,1233,1080,1213,930,1439,887
ENSG00000255182,97,71,71,53,99,38
ENSG00000167701,65,25,53,19,93,19
ENSG00000167700,901,149,954,108,1058,101
ENSG00000160957,1116,5009,1156,4245,1353,3782
ENSG00000265393,0,0,0,0,0,0
ENSG00000160959,1258,1507,1225,1389,1405,1316
ENSG00000254402,0,0,0,0,1,0
ENSG00000213563,652,531,545,571,612,449
ENSG00000147799,1191,993,1160,871,1272,827
ENSG00000255456,1,0,0,0,2,1
ENSG00000274772,0,0,0,0,0,0
ENSG00000254533,0,0,0,0,0,0
ENSG00000255085,0,0,0,0,0,0
ENSG00000263612,0,0,0,0,0,0
ENSG00000198169,7,0,3,0,2,1
ENSG00000196378,206,73,181,61,237,56
ENSG00000244307,2,0,0,1,2,10
ENSG00000161016,34631,39108,41144,35644,40406,30925
ENSG00000283764,0,0,0,0,0,0
ENSG00000197363,655,189,658,175,663,153
ENSG00000147789,603,428,528,420,603,392
ENSG00000170619,437,647,401,613,403,570
ENSG00000286681,54,9,43,10,39,11
ENSG00000196150,423,132,407,116,378,155
ENSG00000170631,261,135,246,130,247,131
ENSG00000196922,506,308,420,347,479,328
ENSG00000255164,1,0,0,0,4,3
ENSG00000254618,0,0,0,0,0,0
ENSG00000255559,13,2,19,2,26,7
ENSG00000255530,0,0,0,0,0,0
ENSG00000255000,9,0,3,1,7,0
ENSG00000182307,1038,1251,921,1402,1034,1161
ENSG00000236875,1,3,0,0,0,0
ENSG00000181404,216,226,172,161,228,175
ENSG00000227518,3,5,4,4,8,6
ENSG00000283921,0,0,0,0,0,0
ENSG00000218839,0,0,0,0,0,0
ENSG00000284986,2,0,0,0,0,0
ENSG00000277631,0,0,0,0,0,0
ENSG00000227917,0,0,1,0,0,0
ENSG00000231808,0,0,0,0,0,0
ENSG00000170122,11,27,11,10,11,13
ENSG00000172785,212,212,210,204,230,180
ENSG00000287480,0,0,1,0,0,0
ENSG00000183784,1,0,2,2,0,0
ENSG00000107099,11,15,3,3,13,4
ENSG00000235880,0,0,0,0,0,0
ENSG00000227155,6,1,2,2,6,0
ENSG00000107104,512,418,519,395,590,345
ENSG00000235330,4,3,12,1,11,1
ENSG00000228115,7,0,3,0,3,0
ENSG00000226403,2,2,1,7,0,2
ENSG00000202172,0,2,0,0,0,0
ENSG00000229875,1,0,0,0,1,0
ENSG00000227914,0,0,0,0,0,0
ENSG00000137090,0,0,1,0,0,0
ENSG00000064218,0,0,0,0,0,0
ENSG00000252991,0,0,0,0,0,0
ENSG00000228783,0,0,0,0,0,0
ENSG00000286684,0,0,0,0,0,0
ENSG00000281769,0,0,0,0,0,0
ENSG00000173253,0,1,0,0,0,0
ENSG00000224836,0,0,0,0,0,0
ENSG00000236594,0,0,0,0,0,0
ENSG00000233575,0,0,0,0,0,0
ENSG00000202383,0,0,0,0,0,0
ENSG00000287465,0,0,0,0,0,0
ENSG00000224092,0,0,0,0,0,0
ENSG00000080503,660,321,621,360,706,351
ENSG00000236199,0,0,0,0,0,0
ENSG00000222973,0,0,0,0,0,0
ENSG00000264615,0,0,0,0,0,0
ENSG00000236404,12,0,9,0,7,0
ENSG00000231052,0,0,0,0,0,0
ENSG00000147852,539,64,550,95,534,74
ENSG00000286670,0,0,0,0,0,0
ENSG00000168263,4,6,5,4,10,3
ENSG00000080608,357,893,343,1046,314,898
ENSG00000236496,1,0,0,1,0,0
ENSG00000229184,0,0,1,0,1,1
ENSG00000227835,0,0,0,0,0,0
ENSG00000236511,0,0,0,0,0,0
ENSG00000080298,411,135,324,143,420,141
ENSG00000215297,0,0,0,0,0,0
ENSG00000232104,6,2,8,2,8,0
ENSG00000237359,0,0,0,0,0,0
ENSG00000226669,0,0,0,0,0,0
ENSG00000107249,895,671,702,708,817,719
ENSG00000236724,0,0,0,0,0,0
ENSG00000237009,1,0,0,0,0,0
ENSG00000230001,1,1,0,0,0,2
ENSG00000228322,0,0,0,0,1,1
ENSG00000200941,0,0,0,0,0,0
ENSG00000106688,279,34,248,36,257,57
ENSG00000106686,33,2,21,11,25,10
ENSG00000225893,0,0,0,0,0,0
ENSG00000205808,236,73,225,98,239,91
ENSG00000273061,7,4,9,5,9,2
ENSG00000106993,166,128,187,147,164,156
ENSG00000147853,1250,584,1064,685,1234,654
ENSG00000287759,0,0,0,0,0,0
ENSG00000270639,0,0,0,0,0,0
ENSG00000220105,0,3,1,1,0,1
ENSG00000120158,252,350,180,392,204,363
ENSG00000233186,0,2,0,0,0,1
ENSG00000199065,0,0,0,0,0,0
